"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"2408",4227,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,2,2,2,1,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,5,4,4,4,5,2,-1,2,-1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,12,80,80,5,2,2,85,15,7,"06052018",2018,131,"City","500 - 999",65.9747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"2409",4228,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3,1,2,2,1,1,1,2,2,1,1,1,2,1,2,3,2,3,3,3,3,3,2,2,3,2,2,2,4,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,15,60,70,4,3,3,97,7,13,"03152018",2018,423,"Suburb","300 - 499",70.6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410",4230,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,4,3,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,3,2,1,1,2,1,1,1,4,3,4,3,3,4,4,1,1,1,1,1,2,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,40,15,50,8,2,3,95,50,20,"05042018",2018,233,"Town","500 - 999",11.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2411",4231,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,3,3,2,3,3,2,1,3,3,1,2,4,4,4,4,4,4,2,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,68,30,40,7,2,2,94,48,66,"03012018",2018,333,"Town","500 - 999",15.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2412",4232,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,3,3,3,3,1,2,2,2,2,2,4,2,4,3,4,1,4,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,15,70,80,6,3,3,92,31,28,"03012018",2018,232,"Suburb","500 - 999",14.8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413",4233,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,3,1,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,5,4,4,2,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,85,80,7,3,3,96,44,52,"03092018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2414",4235,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,5,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,5,93,95,5,3,3,96,64,92,"03262018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415",4236,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,4,3,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,3,2,3,3,2,2,2,2,2,2,2,2,5,4,4,5,5,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,20,80,95,6,4,3,96,17,9,"03022018",2018,222,"Suburb","300 - 499",19.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0
"2416",4237,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,5,1,1,1,1,1,2,2,2,1,2,1,2,1,2,3,2,3,2,3,3,3,2,2,3,2,2,2,4,4,3,3,5,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,85,85,6,3,3,96,79,58,"03022018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2417",4238,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,2,1,1,3,5,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,5,5,5,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,10,15,2,3,3,95,20,10,"05142018",2018,114,"Rural","Less than 300",121.8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2418",4240,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,3,4,1,2,2,1,2,2,2,2,1,1,1,1,2,1,3,3,3,3,3,2,2,3,2,3,3,2,2,5,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,75,90,9,3,3,95,41,45,"03062018",2018,232,"Suburb","500 - 999",10.9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2419",4243,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,4,4,2,2,1,1,1,2,2,2,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,30,40,60,7,3,3,92,30,30,"05312018",2018,323,"Town","300 - 499",16.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420",4244,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,3,3,1,3,3,1,1,1,5,4,4,4,4,4,5,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,100,50,98,5,2,2,94,30,40,"03122018",2018,231,"City","500 - 999",19.4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2421",4245,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,5,2,2,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,2,75,90,7,3,3,98,20,20,"02262018",2018,123,"Town","300 - 499",84.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2422",4246,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,4,4,1,2,2,1,2,2,1,2,1,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,4,5,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,7,90,90,8,3,3,95,10,6,"03102018",2018,111,"City","Less than 300",134.4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423",4248,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,5,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,2,-1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,15,65,75,5,3,3,95,12,12,"03042018",2018,314,"Rural","Less than 300",26.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2424",4249,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,1,2,2,-1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,-1,1,80,85,4,3,3,93,117,102,"06192018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425",4250,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,3,3,3,3,3,3,2,3,3,3,3,3,5,4,5,4,5,4,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,80,80,7,4,3,93,19,34,"04062018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"2426",4251,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,4,2,4,3,5,4,4,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,40,50,60,7,2,3,92,25,30,"03302018",2018,342,"Suburb","1,000 or more",9.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2427",4252,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,5,4,2,1,2,1,2,2,2,2,1,2,2,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,4,4,4,5,5,4,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,7,85,90,8,3,3,97,21,8,"04242018",2018,214,"Rural","Less than 300",29.5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2428",4254,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,2,2,2,2,1,2,3,2,2,2,3,4,4,3,5,4,4,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,20,60,50,8,3,3,95,45,54,"03292018",2018,221,"City","300 - 499",17.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2429",4256,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,3,2,3,3,1,2,2,2,2,2,4,1,3,4,4,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,15,40,30,8,4,3,95,15,20,"05012018",2018,323,"Town","300 - 499",16.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430",4257,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,4,5,2,2,2,1,2,2,1,1,1,2,1,2,2,1,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,5,3,5,2,-1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,2,1,1,70,30,40,9,2,2,94,19,30,"02272018",2018,232,"Suburb","500 - 999",14.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2431",4258,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,2,90,99,4,1,1,98,0,3,"03252018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2432",4259,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,5,5,2,1,1,1,1,2,2,2,1,2,1,2,2,1,3,2,3,3,2,3,3,3,3,3,2,3,3,4,4,5,4,5,3,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,2,-1,1,1,2,-1,1,1,1,2,60,20,50,4,1,1,94,34,77,"04302018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,7
"2433",4260,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,1,2,2,2,2,2,1,2,1,2,2,1,3,2,3,3,3,2,2,2,3,3,2,2,2,5,3,5,5,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,2,2,-1,2,-1,1,2,2,-1,20,70,80,10,3,3,95,20,15,"03072018",2018,222,"Suburb","300 - 499",14.5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2434",4262,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,3,2,3,3,3,3,2,3,1,2,1,4,4,4,4,5,4,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,2,1,1,1,1,1,1,2,-1,10,84,75,6,4,3,96,202,202,"03282018",2018,342,"Suburb","1,000 or more",9.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"2435",4263,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,4,4,2,1,2,1,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,4,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,2,1,1,1,1,1,1,2,-1,40,25,40,4,3,3,90,10,8,"03022018",2018,114,"Rural","Less than 300",121.8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2436",4265,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,4,5,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,3,1,1,1,4,3,4,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,90,95,7,3,3,97,8,3,"03012018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2437",4268,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,4,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,3,2,1,2,1,2,1,2,2,1,1,5,5,5,5,5,5,5,2,-1,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,2,-1,2,-1,60,30,60,8,2,2,89,0,47,"03052018",2018,331,"City","500 - 999",17.9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8
"2438",4269,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,2,1,2,1,1,1,1,1,1,1,1,2,2,1,3,3,2,3,3,3,2,3,3,3,2,2,2,4,4,5,4,5,2,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,25,50,80,2,2,3,95,44,43,"04272018",2018,122,"Suburb","300 - 499",60.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2439",4270,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,4,3,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,2,2,3,4,5,2,5,1,2,1,1,1,1,1,1,1,1,2,-1,1,1,1,2,2,-1,1,1,1,1,5,89,75,4,3,3,92,12,15,"03292018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440",4271,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,3,3,3,2,3,3,2,2,1,2,1,2,2,5,4,4,5,5,5,5,1,2,2,-1,1,1,1,1,1,1,1,1,1,2,2,-1,1,1,1,1,2,-1,5,70,75,9,3,3,97,8,6,"02222018",2018,112,"Suburb","Less than 300",143.2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
