"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"1000",1387,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,3,3,2,3,3,1,2,2,3,3,3,2,1,1,4,4,4,3,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,30,25,40,5,3,3,95,55,60,"04152008",2008,333,"Town","500 - 999",13.4056114431693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18
"1001",1388,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,4,1,4,5,5,5,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,0,98,98,8,3,3,96,12,2,"02292008",2008,232,"Suburb","500 - 999",15.438472557849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002",1389,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,3,3,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,4,3,4,4,4,3,5,2,-1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,15,85,85,6,3,3,97,51,82,"03072008",2008,344,"Rural","1,000 or more",9.44090944720208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003",1390,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,5,4,5,2,-1,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,5,65,65,4,3,3,95,10,10,"02292008",2008,343,"Town","1,000 or more",9.11641056585914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004",1391,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,5,4,5,1,2,1,2,1,2,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,5,70,75,6,3,3,97,3,1,"02292008",2008,213,"Town","Less than 300",21.7035292560572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005",1392,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,4,4,1,1,2,1,2,2,2,2,1,1,1,2,1,1,3,2,2,3,2,3,2,1,3,3,1,3,2,5,4,5,5,5,4,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,0,80,90,4,3,3,96,60,55,"06062008",2008,133,"Town","500 - 999",66.3513947970023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"1006",1394,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,1,3,1,2,3,1,3,3,2,2,2,2,3,4,3,4,2,3,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,40,25,20,8,2,3,96,75,138,"03102008",2008,231,"City","500 - 999",15.919842993659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"1007",1395,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,3,3,3,3,3,3,2,1,2,3,2,3,3,5,4,5,4,5,5,5,1,1,1,1,2,-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,100,50,50,12,1,1,80,17,11,"04172008",2008,211,"City","Less than 300",37.3325414403683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18
"1008",1396,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,4,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,2,-1,0,95,95,8,3,3,97,40,15,"03172008",2008,332,"Suburb","500 - 999",18.0916505165082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009",1397,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,4,4,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,3,3,2,2,3,2,3,2,5,4,4,4,5,4,5,2,-1,1,2,1,2,1,1,2,-1,2,-1,1,2,1,2,2,-1,1,2,2,-1,2,80,85,3,3,3,94,35,30,"02282008",2008,144,"Rural","1,000 or more",22.1025015916301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010",1398,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,3,3,2,1,2,1,2,2,1,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,20,60,75,1,3,3,96,0,0,"03072008",2008,132,"Suburb","500 - 999",66.5847156248977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,28,0,6,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1011",1399,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,3,3,3,2,3,2,3,2,3,1,2,3,4,1,4,4,5,4,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,12,80,88,7,3,3,95,201,187,"04012008",2008,344,"Rural","1,000 or more",9.44090944720208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012",1402,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,3,2,1,2,2,1,2,2,4,2,5,5,4,4,4,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,5,18,33,9,2,2,93,17,26,"03172008",2008,213,"Town","Less than 300",21.7035292560572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"1013",1406,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,4,4,1,1,2,1,1,2,1,2,1,1,1,1,2,1,3,1,3,3,3,3,2,2,3,2,1,3,1,4,3,4,5,5,5,5,1,1,1,1,1,2,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,1,70,60,6,3,3,99,20,10,"03222008",2008,231,"City","500 - 999",15.919842993659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014",1407,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,3,3,3,3,1,2,3,3,2,3,3,5,3,4,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,93,95,8,3,3,95,19,62,"02292008",2008,332,"Suburb","500 - 999",16.1242744670284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015",1408,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,3,3,2,1,2,2,3,2,3,3,4,4,4,4,5,4,4,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,1,1,5,50,50,6,4,3,92,80,30,"03072008",2008,122,"Suburb","300 - 499",89.903251266182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016",1410,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,1,2,2,2,1,1,1,1,2,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,5,3,4,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,10,75,90,7,3,3,98,40,29,"",2008,233,"Town","500 - 999",17.1781520730031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017",1411,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,3,3,2,3,2,3,3,2,3,3,4,2,4,3,3,3,4,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,70,90,6,3,3,97,10,10,"04232008",2008,223,"Town","300 - 499",19.9436425564964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018",1412,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,3,4,2,1,2,1,1,1,2,2,2,2,1,2,2,1,3,2,3,3,3,3,3,3,3,3,2,3,3,5,4,4,5,5,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,0,40,60,4,3,3,94,29,34,"02292008",2008,124,"Rural","300 - 499",84.4154845324189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019",1413,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,3,3,2,1,2,3,1,2,3,4,3,4,4,4,3,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,68,78,9,4,2,93,160,185,"02282008",2008,342,"Suburb","1,000 or more",9.79733927619163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020",1415,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,3,3,3,3,2,2,1,2,3,2,2,3,4,3,4,3,4,3,4,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,10,20,70,8,2,2,94,110,144,"04112008",2008,333,"Town","500 - 999",13.4056114431693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021",1416,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,2,2,1,2,2,4,4,4,4,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,40,90,6,3,3,92,90,90,"02292008",2008,344,"Rural","1,000 or more",9.31107812315784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022",1417,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,3,3,3,3,3,3,3,2,3,3,2,3,3,4,4,4,4,5,3,5,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,73,75,8,3,3,95,100,25,"03282008",2008,342,"Suburb","1,000 or more",9.79733927619163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023",1418,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,4,4,1,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,2,3,2,2,3,3,3,3,2,2,2,5,1,4,4,5,4,5,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,2,1,1,1,1,2,-1,6,80,90,7,2,3,97,10,7,"02282008",2008,224,"Rural","300 - 499",18.4333258035256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024",1419,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,3,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,4,4,4,4,4,4,4,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,15,58,95,6,3,3,98,50,150,"04162008",2008,234,"Rural","500 - 999",14.2394443791132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025",1421,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,3,3,2,1,2,1,1,1,2,2,1,1,1,1,1,1,3,2,2,3,2,3,3,2,3,3,3,3,3,5,4,5,4,5,4,5,2,-1,2,-1,2,-1,1,1,1,2,1,2,1,1,2,-1,2,-1,1,1,2,-1,15,40,85,5,4,3,96,10,5,"03032008",2008,112,"Suburb","Less than 300",103.898219605097,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"1026",1422,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,2,2,1,2,2,1,2,1,2,3,3,2,3,2,3,3,2,3,3,2,2,2,4,2,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,12,35,65,3,3,3,94,90,67,"04142008",2008,134,"Rural","500 - 999",62.2101773694128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027",1423,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,3,2,3,3,3,3,2,2,2,2,2,2,2,4,2,3,4,4,4,5,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,6,76,80,5,3,3,93,73,74,"04292008",2008,334,"Rural","500 - 999",13.1708239568517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028",1424,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,4,1,2,2,1,2,2,2,2,1,2,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,20,70,80,3,3,3,97,39,34,"",2008,122,"Suburb","300 - 499",89.903251266182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,5,0,0,0,11,13
"1029",1425,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,3,3,3,3,2,3,3,2,3,3,2,3,3,4,3,4,3,5,4,5,1,1,1,1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,24,20,80,6,2,3,94,200,200,"03032008",2008,231,"City","500 - 999",15.919842993659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030",1426,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,3,2,3,2,2,2,3,3,3,3,5,4,4,5,4,4,5,2,-1,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,14,28,80,7,3,3,94,3,3,"03242008",2008,114,"Rural","Less than 300",134.119049083115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031",1427,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,3,2,3,3,2,3,3,2,3,3,3,3,3,4,4,4,4,5,4,5,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,25,90,100,4,4,3,95,181,247,"03062008",2008,341,"City","1,000 or more",8.31475531637003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
