"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"997",4582,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,3,1,3,3,3,3,3,1,2,3,3,3,3,4,4,4,3,5,3,5,1,2,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,5,80,95,4,3,3,95,15,15,"03292018",2018,323,"Town","300 - 499",16.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998",4201,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,4,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,3,2,2,3,3,3,2,3,2,3,3,4,4,4,4,4,3,5,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,10,75,75,9,3,3,96,8,12,"03192018",2018,231,"City","500 - 999",14.2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999",3844,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,2,5,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,78,93,4,3,3,98,20,20,"02292018",2018,334,"Rural","500 - 999",16.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000",2704,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,3,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,2,3,3,3,3,2,3,3,2,3,3,4,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,2,1,1,1,1,1,1,15,50,70,8,3,3,98,36,33,"02262018",2018,224,"Rural","300 - 499",14.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001",2550,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,5,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,2,2,-1,1,1,1,1,2,-1,30,40,60,7,3,3,98,83,0,"02262018",2018,323,"Town","300 - 499",16.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,7,7
"1002",3971,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,4,4,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,3,3,3,3,3,1,3,3,3,3,3,5,4,4,4,5,4,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,5,90,90,6,3,3,96,0,0,"02272018",2018,124,"Rural","300 - 499",74.8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003",1000,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,1,2,2,2,1,2,1,2,2,1,3,2,3,3,3,3,3,2,3,3,3,3,3,5,5,5,5,5,5,5,2,-1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,10,40,90,2,3,3,96,10,10,"03062018",2018,123,"Town","300 - 499",84.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004",4748,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,3,3,3,3,3,2,3,3,3,3,3,5,3,4,5,5,5,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,2,1,2,1,1,1,1,1,2,10,60,60,7,3,3,95,10,5,"02262018",2018,314,"Rural","Less than 300",26.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005",3520,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,3,2,3,3,3,3,2,2,2,1,1,2,2,3,2,4,4,5,2,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85,94,6,4,3,91,72,92,"03012018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006",3538,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,4,4,2,2,2,1,2,1,1,2,1,1,1,1,1,1,3,2,3,2,2,2,3,1,2,3,3,3,3,5,4,5,4,2,2,5,2,-1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,13,87,80,11,3,3,95,1,3,"05222018",2018,214,"Rural","Less than 300",24.8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007",3401,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,4,4,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,3,3,3,3,1,2,3,2,2,2,5,3,4,5,5,4,5,2,-1,1,2,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,10,70,85,8,3,3,85,18,10,"04212018",2018,232,"Suburb","500 - 999",14.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008",4438,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,4,3,1,2,2,1,2,2,2,2,1,2,1,1,2,1,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,2,2,-1,1,1,1,1,2,-1,5,85,85,6,3,3,97,26,12,"03022018",2018,232,"Suburb","500 - 999",14.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009",4580,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,4,4,2,2,2,1,2,2,2,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,5,80,100,4,3,3,95,40,18,"03292018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1010",3900,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,3,2,2,3,3,3,2,3,3,3,3,5,4,4,4,5,3,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,1,2,1,1,1,1,2,-1,5,75,50,9,3,3,98,10,13,"03312018",2018,114,"Rural","Less than 300",121.8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011",4568,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,1,2,3,1,3,2,1,3,3,1,2,2,4,3,4,4,2,2,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,22,69,67,6,3,3,92,23,18,"02232018",2018,222,"Suburb","300 - 499",19.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012",3007,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,4,4,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,3,3,3,2,2,2,2,2,1,2,2,4,3,5,4,4,4,5,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,2,40,60,8,3,3,98,10,5,"03292018",2018,433,"Town","500 - 999",42.7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013",2576,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,4,5,5,5,1,2,2,-1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,-1,10,60,75,9,3,3,86,75,80,"04262018",2018,333,"Town","500 - 999",16.3808,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014",2914,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,4,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,3,3,3,3,3,3,3,2,3,3,3,3,4,4,5,4,5,5,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,3,80,80,9,3,3,98,10,16,"03012018",2018,214,"Rural","Less than 300",24.8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015",204,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,2,1,2,1,1,1,1,1,1,1,3,2,3,3,3,3,3,2,3,3,3,3,3,4,4,4,5,5,5,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,2,1,2,1,1,1,1,1,1,20,50,90,9,3,3,90,15,10,"02262018",2018,313,"Town","Less than 300",32.8827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016",2038,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,3,2,3,2,2,3,1,3,1,3,2,4,4,4,4,5,4,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,40,60,4,3,3,97,336,317,"05062018",2018,343,"Town","1,000 or more",10.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017",151,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,4,4,2,2,2,1,2,2,2,2,1,2,1,2,2,1,3,1,2,3,3,3,2,1,2,3,3,3,3,5,4,4,4,5,4,5,2,-1,2,-1,1,2,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,15,80,75,6,3,3,95,65,53,"02282018",2018,143,"Town","1,000 or more",22.5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018",4474,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,3,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,3,1,3,3,3,3,3,1,3,3,3,3,3,4,4,4,4,5,5,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,-1,1,1,2,-1,5,80,95,7,3,3,95,105,95,"02282018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019",4113,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,5,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,5,90,85,5,3,3,94,67,35,"05012018",2018,331,"City","500 - 999",14.5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020",2299,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,4,2,4,3,4,3,5,1,2,2,-1,1,1,1,1,2,-1,2,-1,1,2,1,2,1,1,1,1,2,-1,15,75,70,8,3,3,97,20,10,"04152018",2018,121,"City","300 - 499",53.5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021",2541,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,4,3,1,2,2,1,2,2,2,2,1,1,1,2,1,1,3,1,3,3,2,3,3,3,3,3,2,3,3,4,2,4,4,5,4,5,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,12,65,60,11,2,2,96,8,7,"03012018",2018,214,"Rural","Less than 300",24.8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022",39,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,3,4,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,3,3,3,1,2,2,2,2,2,3,2,3,4,4,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,2,15,45,40,7,3,3,92,25,25,"03262018",2018,332,"Suburb","500 - 999",15.3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023",3556,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,4,4,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,3,3,3,1,1,2,1,1,1,1,4,3,5,5,4,3,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,5,70,80,4,3,3,94,24,18,"02262018",2018,123,"Town","300 - 499",69.9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024",1665,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,4,4,1,1,2,1,2,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,3,1,3,3,1,1,1,4,4,5,3,4,1,5,1,2,1,2,1,2,1,1,1,2,2,-1,1,2,1,2,1,1,1,1,2,-1,3,70,80,8,3,3,96,5,3,"03262018",2018,122,"Suburb","300 - 499",71.3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025",910,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,2,3,3,2,3,3,4,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,2,1,1,1,1,1,1,1,2,10,50,50,9,3,3,97,20,10,"03012018",2018,232,"Suburb","500 - 999",14.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026",3677,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,2,1,1,2,2,2,2,2,4,3,4,5,5,5,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,5,80,90,6,3,3,93,50,55,"04042018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027",4522,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,3,3,3,3,3,2,3,3,3,3,3,4,4,5,4,5,4,5,2,-1,1,2,1,2,1,1,1,1,2,-1,1,1,2,-1,1,2,1,1,1,2,15,30,30,2,2,2,98,11,10,"03052018",2018,122,"Suburb","300 - 499",60.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028",2602,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,2,2,3,1,3,3,1,1,1,4,2,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,10,50,70,4,3,3,93,14,12,"03022018",2018,313,"Town","Less than 300",29.7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029",1006,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,20,30,40,3,2,2,90,11,16,"03012018",2018,213,"Town","Less than 300",28.9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
