"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0124","c0126","c0128","c0130","c0132","c0134","c0136","c0138","c0140","c0141","c0142","c0143","c0144","c0146","c0148","c0150","c0152","c0154","c0156","c0158","c0160","c0162","c0164","c0166","c0168","c0169","c0170","c0171","c0172","c0173","c0174","c0176","c0178","c0180","c0182","c0184","c0186","c0188","c0190","c0192","c0194","c0196","c0198","c0200","c0202","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0220","c0222","c0224","c0226","c0228","c0230","c0244","c0246","c0248","c0250","c0252","c0254","c0256","c0258","c0260","c0262","c0264","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0306","c0308","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0388","c0390","c0392","c0394","c0396","c0398","c0400","c0402","c0404","c0406","c0408","c0410","c0412","c0414","c0416","c0418","c0420","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0438","c0440","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0508","c0510","c0512","c0514","c0516","c0518","c0520","c0526","c0528","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_dd","c0578_mm","year","c0580","crisis","distot","incid","incpol","othact","outsus","probwk","removl","strata","stuoff","svinc","svpol","transf","vioinc","viopol","disfire08","disweap08","disdrug08","disalc08","disatt08","disins08","ganghate","disrupt","sec_ft","sec_pt","fr_catmn","fr_lvel","fr_size","fr_urban","finalwgt","repwgt1","repwgt2","repwgt3","repwgt4","repwgt5","repwgt6","repwgt7","repwgt8","repwgt9","repwgt10","repwgt11","repwgt12","repwgt13","repwgt14","repwgt15","repwgt16","repwgt17","repwgt18","repwgt19","repwgt20","repwgt21","repwgt22","repwgt23","repwgt24","repwgt25","repwgt26","repwgt27","repwgt28","repwgt29","repwgt30","repwgt31","repwgt32","repwgt33","repwgt34","repwgt35","repwgt36","repwgt37","repwgt38","repwgt39","repwgt40","repwgt41","repwgt42","repwgt43","repwgt44","repwgt45","repwgt46","repwgt47","repwgt48","repwgt49","repwgt50","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0124","ic0126","ic0128","ic0130","ic0132","ic0134","ic0136","ic0138","ic0140","ic0141","ic0142","ic0143","ic0144","ic0146","ic0148","ic0150","ic0152","ic0154","ic0156","ic0158","ic0160","ic0162","ic0164","ic0166","ic0168","ic0169","ic0170","ic0171","ic0172","ic0173","ic0174","ic0176","ic0178","ic0180","ic0182","ic0184","ic0186","ic0188","ic0190","ic0192","ic0194","ic0196","ic0198","ic0200","ic0202","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0220","ic0222","ic0224","ic0226","ic0228","ic0230","ic0244","ic0246","ic0248","ic0250","ic0252","ic0254","ic0256","ic0258","ic0260","ic0262","ic0264","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0306","ic0308","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0388","ic0390","ic0392","ic0394","ic0396","ic0398","ic0400","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0414","ic0416","ic0418","ic0420","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0438","ic0440","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0508","ic0510","ic0512","ic0514","ic0516","ic0518","ic0520","ic0526","ic0528","ic0532","ic0534","ic0536","ic0538","ic0540","ic0542","ic0544","ic0546","ic0556","ic0558","ic0560","ic0562","ic0568","ic0570","ic0572"
"662","912",1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,-1,2,1,1,1,1,1,1,1,2,1,1,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,2,3,2,2,3,3,3,2,3,2,3,3,2,2,3,1,4,3,5,3,4,5,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,222,0,2,20,200,0,2,0,20,20,40,60,8,2,2,94,150,253,"04022008",2,4,2008,30,5,271,89,35,230,39,1,0,231,271,1,1,2,51,26,0,8,1,0,40,222,0,0,2,0,3,2,3,1,15.919842993659,16.4369039022264,16.100283250715,15.9629842372726,15.9354415035812,16.2759546723967,16.2617972208783,16.0959098242389,16.345673628408,16.1481538806357,16.3774964322611,16.226805914074,16.0576768840509,16.2987222236506,16.3395422389893,16.1553872102647,16.1549564844767,16.4194253973579,16.2895321804145,16.1039401035237,16.2989603938277,16.2186453188386,16.2305406166861,16.2223680007588,16.3965015580074,16.2158647567953,16.3591010302732,16.2192847106552,16.3177464665948,16.2780958826723,16.1748993199828,16.3680583931485,16.2861044245153,16.2015131224206,16.3087124035615,16.3255463390569,16.344545620583,16.2398724163003,0,16.4514332435904,16.2425419099828,16.2306383904668,16.1313750971285,16.1638677619467,16.3276465692998,16.2728071797368,16.1290033967235,16.2771858154154,16.1756351279539,16.3307285152555,16.3050522805893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","913",1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,5,1,1,2,-1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,227,0,0,0,227,3,0,23,41,51,8,30,8,2,2,93,8,15,"03302008",30,3,2008,895,5,264,131,127,227,37,7,0,231,264,0,0,0,98,98,0,0,0,6,31,227,7,1,0,2,4,2,3,1,15.919842993659,16.4369039022264,16.100283250715,15.9629842372726,15.9354415035812,16.2759546723967,16.2617972208783,16.0959098242389,16.345673628408,16.1481538806357,16.3774964322611,16.226805914074,16.0576768840509,16.2987222236506,16.3395422389893,16.1553872102647,16.1549564844767,16.4194253973579,16.2895321804145,16.1039401035237,16.2989603938277,16.2186453188386,16.2305406166861,16.2223680007588,16.3965015580074,16.2158647567953,16.3591010302732,16.2192847106552,16.3177464665948,16.2780958826723,16.1748993199828,16.3680583931485,16.2861044245153,0,16.3087124035615,16.3255463390569,16.344545620583,16.2398724163003,16.2090788747061,16.4514332435904,16.2425419099828,16.2306383904668,16.1313750971285,16.1638677619467,16.3276465692998,16.2728071797368,16.1290033967235,16.2771858154154,16.1756351279539,16.3307285152555,16.3050522805893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","915",1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,3,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,4,3,4,4,5,4,5,5,2,-1,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,9,0,0,9,0,0,4,0,25,0,10,50,6,3,3,95,21,23,"06032008",3,6,2008,62,8,20,21,5,0,16,0,0,424,16,0,0,4,9,0,0,0,8,0,3,9,0,0,0,2,1,4,2,4,64.4048309978569,63.7504823675048,67.9288009093846,68.0450127560779,67.9246868322272,67.8243381042373,67.6482489533169,64.8420944935547,67.7144025707074,67.8369820599651,0,68.3144129087709,67.7578386993717,67.7371471968218,68.2635998442615,67.6171453565399,64.0368538035294,67.1366993105233,67.4248186999195,67.1729390570587,64.6322788781633,65.0821562736678,64.5627550887066,63.6924035528283,64.5053569208004,63.8358435193644,64.0567031501227,64.4457091424405,64.7568399791234,63.8096320968144,64.7258124412912,64.9316073071872,64.4033686834621,64.4012166234142,64.9363074587874,64.157946510138,64.3195381658338,64.4506879408134,64.5430066382945,64.9226276629318,64.9074157192983,64.5208142287534,66.3493156493263,65.971671590476,66.4047462882332,66.1140119786912,64.3953712567137,64.2967706570175,66.6771670293757,67.0559877691939,64.9946753073154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0
"665","917",1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,4,4,4,2,1,1,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,3,2,2,2,2,3,2,2,2,3,1,2,1,2,2,5,1,4,4,5,4,5,5,1,2,1,2,2,-1,2,-1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,-1,2,-1,1,2,1,1,2,-1,12,0,0,0,0,0,0,0,15,20,35,60,4,4,3,93,25,25,"03072008",7,3,2008,30,6,6,21,1,6,0,1,0,113,18,0,0,0,15,0,0,0,0,0,6,0,0,0,-1,-1,1,1,1,3,103.288324277975,106.222614515396,106.13387619385,105.499100909217,106.032428902322,104.058711055319,101.561530708396,104.675183424382,106.309228190494,0,101.087189502041,107.16214778175,107.029574426352,105.85877924907,107.223320374956,107.543046108583,107.854130427787,107.367511298132,104.633546932502,109.219973459558,109.948020524047,108.63913161017,106.18345450202,108.219886327226,106.076772312272,105.196562274506,107.641479766938,108.298874646134,105.280232267095,105.984965175056,104.213105440024,103.134978116688,105.229870038003,103.595780968554,103.812117569683,104.269644866784,103.593722497359,104.818577792641,104.321646883636,104.87242972464,103.193876510338,104.068692946922,104.024966391399,104.279511338789,104.204604226843,103.677101526912,102.082615313166,105.919509361447,104.464569537231,106.128758720241,104.379755983341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","919",1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,3,4,3,4,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,53,0,0,0,6,0,0,15,10,15,5,20,4,2,2,75,120,120,"04072008",7,4,2008,45,8,55,44,1,55,0,3,0,132,102,1,1,0,31,1,3,6,0,0,40,6,0,0,1,0,4,1,3,2,66.5847156248977,68.556289335241,68.2141154886405,67.8511775432921,68.8440559861005,68.4896840904296,67.8562097381365,67.9936513843404,68.0161306829526,67.1556084230089,67.9165264078229,67.9703439116948,67.4568534229268,67.3279159655656,68.4678008539708,67.9390352257529,68.0987589643678,67.7429310975533,67.2215693879027,67.3177955778105,66.8159545892459,67.5914847505616,67.9743462837462,67.9712038729133,67.8111524127206,67.6374266245514,67.6502879140251,68.2937103426749,68.5047696703209,67.7313999830008,68.5018608724285,67.6780386664633,68.0812999764569,68.0576681519098,68.1566100831303,68.3633142137901,67.8384016413879,68.327180953457,68.5560145429563,67.9688663121296,68.5314287948206,68.4449081468812,68.0044964256015,67.2445836864223,0,67.1592090806161,67.8298259679772,68.0906751054144,68.0121044509539,68.4668219656567,67.9851168629187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","920",1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,-1,1,2,1,2,2,-1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,3,3,3,2,2,3,3,2,2,2,2,2,4,3,4,2,4,3,4,5,1,2,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,2,-1,30,0,0,30,0,0,15,5,15,10,40,50,3,3,3,95,300,350,"02272008",27,2,2008,30,5,63,118,118,0,55,1,0,344,63,21,21,8,61,61,0,3,10,10,10,30,2,1,2,5,3,3,4,4,9.31107812315784,9.54284505172735,9.46431089787534,9.42509231835229,9.44990389011385,9.54406419072456,9.51198206139401,9.68003641165064,9.38576502707503,9.47072996918038,9.38260682393764,9.45113600917026,9.40688128543412,9.40536036955204,9.46044519057217,9.3847643674814,9.40903142415313,9.5758778789538,9.55062486216003,9.53286533927749,9.4367999975133,9.43211089987117,9.39467547747091,9.48094383605254,9.4341217876694,9.47437758046766,9.5286886635272,9.56078826253541,9.47485602760274,9.4720079786168,9.44418153319492,9.54593424398223,9.37263031466537,9.45896055224016,9.46697700864114,9.45736021373438,9.47134526104254,9.60603644367382,9.58363094603376,9.56573966070243,9.54149057625052,9.56865905049058,0,9.62550749256517,9.54774804570885,9.50912347116683,9.59689513535292,9.5995247294307,9.53368598354851,9.49322833395054,9.61280460277047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","922",1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,4,2,3,3,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,3,3,2,3,3,3,2,3,2,2,2,2,2,4,4,4,4,4,2,4,5,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,334,0,10,17,42,0,12,6,8,10,70,70,6,4,3,98,189,201,"02282008",28,2,2008,75,8,85,60,60,52,21,1,0,242,350,0,0,12,33,33,0,0,3,1,12,69,0,0,3,1,4,2,4,2,13.7737891076075,13.9283524588702,14.1432503686943,14.0923779141577,13.9923621579073,14.1299818987855,14.1674508893201,13.9334280123771,14.2313341486835,14.116943385225,14.0847061535769,13.9424446779134,13.971743340164,14.422527189596,14.1061336669524,13.9812741752824,14.174457463925,13.9172658747049,14.0616469717804,13.9412047297774,14.2857595677791,14.0070735802361,0,13.9842257838433,13.9104447275809,14.2335641403985,14.073192412734,13.9114630829804,13.8390742687448,14.0020477591597,14.0922942359697,13.883535210125,13.6319039277796,14.2602003506814,13.9681058313975,14.0704540463159,14.2769134410588,14.1258014288323,14.0452940700008,13.95643100456,14.0747098861987,13.8561619561081,13.9953056572973,14.1790591141145,14.317108104925,13.9936753906984,14.0811894154604,14.163456997318,13.9807130647817,14.0472072809683,14.1325328013191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","923",1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,4,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,1,3,1,3,1,1,2,2,1,3,3,3,3,3,2,2,4,3,4,3,3,3,4,5,2,-1,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,105,0,0,3,105,0,1,40,2,30,10,25,3,2,2,97,150,75,"05212008",21,5,2008,150,8,161,229,52,140,20,0,0,231,147,1,1,1,141,26,0,1,2,0,50,108,0,0,3,4,4,2,3,1,15.919842993659,16.4369039022264,16.100283250715,15.9629842372726,15.9354415035812,16.2759546723967,16.2617972208783,16.0959098242389,16.345673628408,0,16.3774964322611,16.226805914074,16.0576768840509,16.2987222236506,16.3395422389893,16.1553872102647,16.1549564844767,16.4194253973579,16.2895321804145,16.1039401035237,16.2989603938277,16.2186453188386,16.2305406166861,16.2223680007588,16.3965015580074,16.2158647567953,16.3591010302732,16.2192847106552,16.3177464665948,16.2780958826723,16.1748993199828,16.3680583931485,16.2861044245153,16.2015131224206,16.3087124035615,16.3255463390569,16.344545620583,16.2398724163003,16.2090788747061,16.4514332435904,16.2425419099828,16.2306383904668,16.1313750971285,16.1638677619467,16.3276465692998,16.2728071797368,16.1290033967235,16.2771858154154,16.1756351279539,16.3307285152555,16.3050522805893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","925",1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,4,4,3,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,5,4,5,5,5,5,1,2,2,-1,1,1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,2,-1,20,0,0,0,0,0,15,12,5,15,75,75,8,3,3,85,84,68,"03062008",6,3,2008,60,8,46,22,3,13,18,0,0,231,53,0,0,15,6,0,25,0,0,0,21,0,0,0,1,0,3,2,3,1,15.919842993659,16.4369039022264,16.100283250715,15.9629842372726,15.9354415035812,16.2759546723967,16.2617972208783,16.0959098242389,16.345673628408,16.1481538806357,16.3774964322611,16.226805914074,16.0576768840509,16.2987222236506,16.3395422389893,16.1553872102647,16.1549564844767,16.4194253973579,16.2895321804145,16.1039401035237,16.2989603938277,16.2186453188386,16.2305406166861,16.2223680007588,16.3965015580074,16.2158647567953,16.3591010302732,16.2192847106552,16.3177464665948,16.2780958826723,16.1748993199828,16.3680583931485,16.2861044245153,0,16.3087124035615,16.3255463390569,16.344545620583,16.2398724163003,16.2090788747061,16.4514332435904,16.2425419099828,16.2306383904668,16.1313750971285,16.1638677619467,16.3276465692998,16.2728071797368,16.1290033967235,16.2771858154154,16.1756351279539,16.3307285152555,16.3050522805893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","926",1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,3,2,3,3,2,2,4,1,3,2,2,2,2,3,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,46,20,10,9,7,52,30,15,26,10,75,80,7,4,3,92,98,101,"03152008",15,3,2008,120,8,87,121,121,12,14,5,46,441,87,5,5,15,34,34,3,6,9,4,19,46,6,0,10,0,4,4,4,1,17.2370825669751,17.8164706054755,17.8428985271437,16.3092093684319,16.2161220709238,16.4328540157102,17.0977652070838,16.4071045774297,16.9182176724249,17.0442869095532,16.9883222755361,16.9653529983725,17.9168833286274,17.9046449482168,17.9484154949328,16.9767251638242,0,18.013133681292,17.8928408004223,16.9751682997401,18.0643833834571,17.8377739141284,18.5562307795217,18.362539299162,18.2799483979495,17.9247445580879,17.5024884648387,16.8437919414309,16.7677096584267,18.7191298226916,17.2373373073544,19.0332199350548,18.6754120628601,18.5468426927839,18.5763797053435,16.9919462775332,17.0436968932239,17.116446091178,17.2562578891525,17.1330746876335,17.0505474234573,17.1838390279771,17.9655605625263,18.5705515392854,17.9369795214915,18.5721719226853,18.0593568657639,18.0907064471195,17.7419201059692,17.6988924417144,17.2170907462341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
